text,labels
These findings may have implications for identifying responders and non-responders to omega-3 PUFA supplementation and open up for personalized dietary counselling in cardiovascular prevention,O O B-Agr O O O O O O O O O O O O O O O O O O O O O
In contrast in the city high packing is present suggesting spatial unsustainability (impossibility to change),O O O O O O B-Agr O O O O O O O O
The broad sense heritabilities of OMD NDF content and NDFD were 0,O O O O O O B-Agr O O O O O
In this work we establish Ae,O O B-Agr O O O
GPS were scheduled to work one whole year with a 3 hours fix interval,B-Agr O O O B-Agr O O O O O O O O O
The chapter also identifies possible pathways/molecules that may be indirectly involved in CR signaling and sensitive to contaminant impact,O O O O O O O B-Agr O O O O O O O O O O O
We managed to develop 3 valid STS markers for fine mapping of the locus RUS,O O O O O O O O O O B-Agr O O O O
This work also allowed us,O B-Agr O O O
Finally we give rapid overviews of both the instrumental concept and the proposed mission architecture,O O O O O O O O O O O O O O B-Agr
A rebalancing of the proportions of beech and oak was revealed namely a progression of beech in the eastern part where oak is dominant and a progression of oak in the western part where beech is dominant,O O O O O O B-Agr O B-Agr O O O O O O B-Agr O O O O O B-Agr O O O O O O B-Agr O O O O O B-Agr O O
On the whole the quantities of pores less than 0,O O O O O O B-Agr O O O
This is therefore very relevant for organic farming,O O O O O O O B-Agr
Conventional farming has major negative environmental externalities,O B-Agr O O O O O
Such practices can decrease COD from 214 mg/L to below 100 mg/L,O O O O B-Agr O O O O O O O
The conclusions drawn from this work and the perspectives envisaged for the future are mentioned at the end,O O O O O B-Agr O O O O O O O O O O O O
P2RY12 expression gives pancreatic adenocarcinomas proliferative advantages,O O O O B-Agr O O
SSBs or sweets were visibly on display in 26,B-Agr O B-Agr O O O O O O
They present the advantage of displaying a large promiscuity toward acceptor substrates,O O O O O O O O O O O B-Agr
However the hornets within a given apiary displayed an intermediate dissimilarity value,O O B-Agr O O O O O O O O O
The driver for this exercise is Article 50,O O O O B-Agr O O O
Initial PAH concentration and initial pH seemed also important inexplaining dissipation rates,O B-Agr O O O O O O O O O O
A distinct shoulder at 330 nm was characteristic of the transgenic poplar,O O O O O O O O O O O B-Agr
In this respect organic farming offers some promising prospects,O O O O B-Agr O O O O
Two cases were unlike classical scrapie but too weak to differentiate between BSE or CH1641,O O O O O O O O O O O O B-Agr O O
This highlights the limit of households? monetary poverty alleviation to improve their food security,O O O O O O O O O O O O B-Agr O
Memb11 was detected mainly at the cis-Golgi and co-immunoprecipitated with Arf1 suggesting that Arf1 may interact with Memb11,O O O O O O O O O O O O O O B-Agr O O O
We predicted a total spillage of 2,O O O O B-Agr O O
The complexity of mechanisms at work is demonstrated,O O O O O B-Agr O O
Power to detect the QTL for the BGF ranged from 0,O O O O B-Agr O O O O O O
By comparing QTL between traits at a decreased threshold (P < 5 ? 10?4) the 4 QTL detected for GM were associated to a QTL detected for FM or HM but never both,O O B-Agr O O O O O O O O O O O O O B-Agr O O O O O O O B-Agr O O O O O O O O
The second part addresses pastoral farming and its role in scrub clearance,O O O O O B-Agr O O O O O O
Therefore the two-parametric probability distribution 1 - H H being the generalised Pareto distribution can be fitted to the dye coverage function,O O O O B-Agr O O O O O O O O B-Agr O O O O O O O O
One of the main issues that makes its quantification difficult is the lack of a complete understanding of the role of the vertical distribution of aerosols and clouds,O O O O O O O O O O O O O O O O O O O O O O O B-Agr O O O O
In Arabidopsis thaliana distribution of this conductance resembles that of annexin1 (ANN1),O O O B-Agr O O O O O O O O
The massive amount of gastric lipase located close to the substrate may favor rapidprelipolysis before gastric emptying and subsequent action of pancreatic lipases,O O O O O B-Agr O O O O B-Agr B-Agr O O O O O O O O O O B-Agr
Spider Mites Web is an online database free regularly updated and continuously improved,O B-Agr O O O O O O O O O O O
Particularly we have added a cartographic display of the distribution,O O O O O O O O O B-Agr
We conclude that it is essential to maintain BSE surveillance to further elucidate our findings,O O O O O O O O B-Agr O O O O O O
It is shown that mapping the power allows us to identify zones where ZACs may or may not be detected,O O O O B-Agr O O O O O O O O O B-Agr O B-Agr O O O
Endophyte transmission rates were about 0,O B-Agr O O O O
At vertical transmission rates below 0,O O B-Agr O O O
It permits the mapping of small vessels of the placenta (~100??m) in 2D with an enhanced sensitivity,O B-Agr O B-Agr O O B-Agr O O O O O O O O O O
However they fail to capture long-term shifts in Saint-Cyr?s food basket,O O O O O O O O O B-Agr O
Food sensory characteristics can however play other roles,B-Agr O O O O O O O
These variations in CP content had several causes,O B-Agr O O O O O O
Two distinct pathways for meiotic crossover formation coexist in most eukaryotes,O O O O O O O O O O B-Agr
This discrepancy probably represents one important physiological and metabolic difference between carnivores and omnivores,O O O O O O O O O O O B-Agr O O
The second aim was to determine the GEPs modifications according to the hedonic value of food intake,O O O O O O O O O O O O O O O B-Agr O
PF recently emerged as a suitable candidate to develop fermented functional foods,O O O O O O O O O O O B-Agr
In the last chapter we discuss the implications and future prospects of our work,O O O O O O O O O O O O O B-Agr
The PAH aqueous fraction initially ranging from 0,O B-Agr O O O O O O
It is the only phylogenetic web platform allowing several users to work synchronously or asynchronously on a same dataset,O O O O O O O O O O O B-Agr O O O O O O O
Noonan syndrome is associated with a range of malignancies including acute lymphoblastic leukemia (ALL),O O O O O O O O O O O O B-Agr O
In general OB and BB had similar perceptions; OB and BB differed from VB and AB who were similar to each other,O O O O O O O B-Agr O O O O O O O O O O O O O O
IDF WDS 2018 Dairy for the next generation,O O O O O O O B-Agr
Background - The benefit of adjuvant chemotherapy (AC) after pancreaticoduodenectomy (PD) for distal cholangiocarcinoma (DCC) remains controversial,O O O O O O B-Agr O O O O O O O O O O
The pathophysiology of systemic sclerosis (SSc) involves early endothelial and immune activation both preceding the onset of fibrosis,O B-Agr O O O O O O O O O O O O O O O O
Diatoms and copepods are main actors in marine food webs,B-Agr O O O O O O O B-Agr O
Microgravity is a unique environmental condition offering the opportunity to decipher this link,B-Agr O O O O O O O O O O O O
Further even though the bottlenecks are always narrow under our experimental conditions they slightly widen with the number of transmitting aphids,O O O O O O O O O O O O O O O O O O O O B-Agr
Situations in coconut plots evolve throughout thedevelopment phase of the palms,O O O O O O O O O O B-Agr
LsAA9A additionally cleaves isolated xylan substrates,O O O O O B-Agr
Enea (Italy) is working about the Sterile Insect Technic (SIT),O O O B-Agr O O O O O O
The conventions include for example defined column names and a syntax for semantic annotations,O O O O O O O O O O O O O B-Agr
My thesis work allowed to isolate several candidates that remain to be characterized,O O B-Agr O O O O O O O O O O
Culinary dependence describes situations in which elderly people are unable to obtain and/or prepare food for their meals and delegate all or part of these tasks to others,O O O O O O O B-Agr O O O O O O B-Agr O O O O O O O O O O O O O
The present experiment intended to explore whether this decline in food intake varies depending on food category,O O O O O O O O O O B-Agr O O O O B-Agr O
A first cluster (18% of the panel) includes people for who food intake is close to recommendation,O O O O O O O O B-Agr O O B-Agr O O O O O
A second cluster (28%) includes people who eat very little whatever the type of food,O O O O O B-Agr O O O O O O O O B-Agr
Conclusion: Dimerization may contribute to thermostability,O O B-Agr O O O
However little is known about the interspecific and intraplant variations of inter-branch distance,O O O O O O O O O B-Agr O O O
Our work lays a foundation for the study of apicomplexan mitochondrial translation,O B-Agr O O O O O O O O O O
A total of 3600 Ross 708 broilers were randomly divided into 10 replicate pens per treatment (60 per pen six pens per block),O O O O O O B-Agr O O O O O O O O O O O O O O O O
Both gums presented close values of v(s)degrees and beta(s)degrees,O B-Agr O O O O O O O
However in the absence of sonication the same catalyst was completely inactive,O O O O O B-Agr O O O O O O
The conservation-management of living beings is not only an issue in medicine,O B-Agr O O O O O O O O O B-Agr
Together our findings suggest that global warming by homogenizing large-scale environmental conditions may thus decrease migratory tactics,O O O O O O O O O O O O B-Agr O O O O
Anorectal LGV was significantly associated with residence in Paris HIV co-infection concurrent syphilis and bloody anal discharge,O O O O O O O O O B-Agr O O O O O O O
However this distinction may be challenging in CK20-negative cases and in cases without a primary skin tumor,O O O B-Agr O O O O O O O O O O O O O
RUE mostly impacted on QSmobile,B-Agr O O O O
Transcriptional and post-transcriptional mechanisms are involved in the switch between the lytic latent and reactivation phases of the viral cycle in herpesviruses,O O O O O O O O O O O O O O O O O O O O O B-Agr
Prevalence in ticks is associated with portions of the environmental niche,O O B-Agr O O O O O O O O
Between 1970 and 2010 the principal type of farming shifted for 68% of French agricultural regions,O O O O O O O O B-Agr O O O O O O O
IL6 is a pleiotropic cytokine that may activate the Th17 pathway,O O O O O O B-Agr O O O O
Firstly we isolated five CK HKs from poplar which are homologous to Arabidopsis AHK2 AHK3 and AHK4 namely HK2 HK3a HK3b HK4a HK4b,O O O O O O O B-Agr O O O O O O O O O O O O O O O
Microbial architecture was similar to what was known in feces but with an increased frequency of Proteobacteria,O B-Agr O O O O O O O O O O O O O O O
Significant variations were observed in commercial spirits with concentrations ranging from 0,O B-Agr O O O O O O O O O O
We analyzed professional transitions towards self-sufficient and autonomous mixed farming through a case study,O O O O O O O O O B-Agr O O O O
They engage their subjectivity their intelligence and their affectivity in work,O O O O O O O O O O B-Agr
Coexistence has always been a reality in the French countryside,O O O O O O O O O B-Agr
First the practitioner has to make more arbitrary choices and second marginal misspecification may loom on the horizon,O O O O O O O O O O O O O B-Agr O O O O
Our work revealed the presence of a Differentially Methylated Region (DMR) located within intron 1 that might regulate the imprinting in the region,O B-Agr O O O O O O O O O O O O O O O O O O O O O
The questionnaire is containing a lot of questions which may enable the investigators to form an impression about the circumstances of the causes of the poisoning incident without having seen the local conditions,O O O O O O O O O B-Agr O O O O O O O O O O O O O O O O O O O O O O O
The difference in the dispersion curves is compatible with a crustal and lithospheric thickening under the Alps,O O O O B-Agr O O O O O O O O O O O O
Sulfide is thus a two-sided molecule: substrate or poison according to the concentration,O O O O O O B-Agr O O O O O O
Both scenarios included a PAN camera with a 1,O O O O B-Agr O O O O
In this work we obtained the full-length sequence of an SMAMV isolate,O O B-Agr O O O O O O O O O
Indeed these direct targets of NLP7 may themselves be involved in signalling cascades downstream of NLP7,O O O O O O B-Agr O O O O O B-Agr O O O
Complementary work hypothesis must therefore be considered,O B-Agr O O O O O
However MRL assume independence of the sub-frontiers,O B-Agr O O O O O
Additionally  two generations (20 generations apart) of the specialized line were simultaneously available,O O O B-Agr O B-Agr O O O O O O O O
However it is difficult to ensure homogeneous spatial and temporal distribution of the inoculum,O O O O O O O O O O B-Agr O O O
Anesthesia and analgesia were standardized,B-Agr O O O O
"Concomitantly we explored the variations in connectivity patterns between ""cold"" and ""warm"" year archetypes",O O O O B-Agr O O O O O O O O O
Here we characterizeSlABCG42of tomato representing an ortholog ofAtABCG32inArabidopsis,O O O B-Agr O O O O
A MODS was defined as the dysfunction of at least two organs or functions,O O O O O O B-Agr O O O O O O O
Pulmonary dysfunction was defined as abnormal respiratory clinical signs associated with abnormal thoracic radiographs,O B-Agr O O O O O O O O O O O O
The median number of organ dysfunction was two,O O O O O B-Agr O O
Furthermore the horizon of CCA for the next decade from 2020 onwards is highlighted,O O O O B-Agr O O O O O O O O O
Since Rio+20 SIDS have been recognized as vulnerable entities because of there islandness smallness and there external dependence,O O B-Agr O O O O O O O O O O O O O O O
In fact only the reactors working at an S/X ratio of 0,O O O O O B-Agr O O O O O O
In addition greater substrate conversions were achieved at low initial charges of FW,O O O B-Agr O O O O O O O O O
Those proportions are represented as a Dirichlet distribution,O O O O O O O B-Agr
Total amount of liquid in each reactor containing a substrate was 2,O O O O O O O O O B-Agr O O
The experiment was performed in a glasshouse during April-May 2015 (15-25?C natural photoperiod),O O O O O O O O O O O O B-Agr
Our work aims at providing a support to operators when only a partial characterization of the substrates is available,O B-Agr O O O O O O O O O O O O O O B-Agr O O
Multiplying microbes are retained and non-growing microbes are washed out,O B-Agr O O O O B-Agr O O O
The chemostats can be maintained under strictly anaerobic conditions over several weeks,O B-Agr O O O O O O O O O O
Second the consequences of different actions may be hard to quantify both economically and environmentally (uncertainty issue),O O O O O O B-Agr O O O O O O O O O O
When grown on simpler substrates we observed lower similarities to the corresponding base inocula,O O O O B-Agr O O O O O O O O O
Linkage disequilibrium (LD) declined o 50% within about 6kb,O B-Agr O O O O O O O
Different biomolecules can be produced according the substrate,O O O O O O O B-Agr
The smaller cluster included the most active bees representing about 24 percent of the total bees under study,O O O O O O O B-Agr O O O O O O O B-Agr O O
Only a few microorganisms or molecules are presented as potential and promising candidates in conclusion of scientific articles but the finalization is absent,O O O B-Agr O O O O O O O O O O O O O O O O O O O
There is a difference of perception within each type of actors as big as between the actors,O O O O O B-Agr O O O O O O O O O O O
One of the two snacks chosen by oneself and by the other dyad's member was randomly selected to be consumed,O O O O B-Agr O O O O O O O O O O O O O O O
Between T1 and T2 all participants will receive three boxes at home,O O O O O O O O O B-Agr O O
In the placenta there was a downregulation of IGF-1,O O O O O O O O B-Agr
To do this mother-child dyads (n=187 7-11 years) were invited for two sessions (T1 and T2) in which they were asked to choose two food items (among 10) for a mid-afternoon snack,O O O O O O O O O O O O O O O O O O O O O O O O B-Agr O O O O O O O
Emulsions homogenized at 100 bars were realized with 4 NWP-cas/WPA ratios: 0,O O O O B-Agr O O O O O O O
This raises several questions particularly concerning the CDT mechanisms of action that may explain its physiopathology,O O O O O O O O O O O O B-Agr O O O
They are considered essential to insure food security and support environmental sustainability,O O O O O O B-Agr O O O O O
Microbial Spoilers in Food 2017,O O O B-Agr O
To confirm this finding we are maintaining the experimental lines for another five additional generations,O O O O O O O O O O O O O O B-Agr
The first part of this chapter will focus on the influence of the static/dynamic context on the sensory and usability perceptions of cars,O O O O O O O O O O O O O O O O O O O O B-Agr O O
The objective of this work is to identify reflex decisions allowing to control the choice of cultural successions,O O O O B-Agr O O O O O O O O O O O O O
In a context very favorable to organic farming the availability of benchmarks to accompany increasing conversions is necessary,O O O O O O O B-Agr O O O B-Agr O O O O O O
In this study we have shown that:(1) Pine stand colonization by PPM was limited by the presence ofbroadleaved hedgerows at stand edge,O O O O O O O B-Agr O O O O O O O O O O O O O O
Altogether this work suggests that NLP7 is an important,O O B-Agr O O O O O O
I observed between 2 and 4 new cubs each year in 5 out of 6 years with a first emergence in mid-April,O O O O O O O O O O O O O O O O O O O B-Agr O O
Grooming was frequent after emergence at dusk and lasted around 10 min (more frequent grooming in April after the births),O O O O B-Agr O O O O O O O O O O O O O O O
Furthermore co-infecting isolates may compete or coexist,O O O B-Agr O O O
Based on these characteristics this locus was selected in priority for mapping,O O O O O O O O O O O B-Agr
In addition two outbreaks related to person-to-person transmission occurred in distinct kindergartens (STEC O111 and O26),O O O O O O O B-Agr O O O O O O O O
UK-France joint meeting on Aphids,O O O O B-Agr
These signalling pathways are all at work in vivo to pattern the pluripotent epiblast and specify cellular fates,O O O O O O B-Agr O O O O O O O O O O O
The benefits of mineralocorticoid receptor antagonists,O O O O O B-Agr
Neither the ecological niche nor the exact mode of transmission of MU are completely elucidated,O O O O O O O O O B-Agr O O O O O
We demonstrated that cocoa cookies can be fortified with 3,O O O B-Agr O O O O O O
This work was included in the study of Vectra 3D,O B-Agr O O O O O O O O
However no instances of complete refilling that would restore embolized vessels to hydraulic function were observed,O O O O O O O O O O B-Agr O O O O O
The baseplate-encoding region is highly conserved amongst 936 phages with 112 of 115 publicly available phages exhibiting complete synteny,O O O O O O O O B-Agr O O O O O O B-Agr O O O
Some of them may reflect less healthy lifestyle providing cues for early multi-behavioral prevention interventions,O O O B-Agr O O O O O O O O O O O
A numerical analogy was achieved between MSRC behavior and a free-space finite sum of random plane waves,O O O O O O O O O O O O O O O B-Agr B-Agr
Pancreatic adenocarcinoma (PAC) has a poor prognosis,O B-Agr O O O O O
GloFoodS: transitions to global food security,O O O O B-Agr O
This chapter presents a theoretical framework to help understand these diverse challenges and impacts among SFSCs,O O O O O O O O O O O O O B-Agr O O
The relationships created by these exchanges can have positive social impacts creating ties between producers and customers,O O O O O O O O O O B-Agr O O O O O O
Among all analysed ticks 15,O O O B-Agr O
Moreover at 7 months the perception of happiness seems facilitated by the presence of a pleasant odor context,O O O O O B-Agr O O O O O O O O O O O O
In this work we provide evidence that PDF along with matrix metalloproteinases (Mmp1 and 2) are key in the control of circadian structural remodeling,O O B-Agr O O O O O O O O O O O O O O O O O O O O O
People display facial reactions when exposed to others' emotional expressions but exactly what mechanism mediates these facial reactions remains a debated issue,B-Agr O O O O O O O O O O O O O O O O O O O O O
A potential cause of variation in the coefficient may lie in a departure from the allometric assumption in the self-thinning relationship,O O O O O O O O B-Agr O O O O O O O O O O O O
The main types of hemocytes were identified,O O O O B-Agr O O
Considerable evidence supports the theory that a CNS evolved just once,O O O O O O O B-Agr O O O
The bulk of the evidence indicates that a CNS evolved just once - in the ancestral bilaterian,O O O O O O O O B-Agr O O O O O O O O
Sequencing runs produced 399189 sequence reads from cDNA and 373484 from genomic fragments covering close to 250 Mb of sequence in total,O O O O O O O B-Agr O O O O O O O O O O O O O O
Estimating the distribution of the observed sequence amounts to estimating the expectation of the multinomial Sequence,O O B-Agr O O O O O O O O O O O O O
We reviewed the studies mainly in economy to identify the drivers of the farms? conversion in organic farming (OF),O O O O O O O O O O O O O B-Agr O O O B-Agr O
Our objective is not to classify or pigeonhole authors but to show the links that potentially exist between their work from two of many possible viewpoints,O O O O O O O O O O O O O O O O O O O B-Agr O O O O O O
The resistance known in fodder radish cvs,O O O O O B-Agr O
Interleukin-6 (IL-6) is upregulated by PTH and stimulates hematopoiesis,O O O O O O O O B-Agr
Aphid resistance was maintained over 4 consecutive generations and has not been overcome yet,O O O O O O O B-Agr O O O O O O
Overall 394 SNPs were available for mapping,O O O O O O B-Agr
Other color descriptors were correlated to each other and described a coloration gradient which was independent from the gustatory one (fig 6),O O B-Agr O O O O O O O O O O O O O O O O O O O
The ontogeny of intramuscular adipocytes takes place during the perinatal period,O B-Agr O O O O O O O O O
Player 2 has the opportunity to reward or punish indirectly the player 1 by inciting ? with her offer - player 3 to accept or to reject the division,O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Agr
It is caused by an avian paramyxovirus 1 that has high genomic diversity,O O O O O O B-Agr O O O O O O
Under such conditions the number of deep-frozen sperm doses is much higher than that of control bucks (from 41 to 69 % more),O O O O O O O O O O O O O O O O B-Agr O O O O O O
This SNP is in full linkage disequilibrium with SNP ELOVL6:c,O B-Agr O O O O B-Agr O B-Agr O
A total of nine QTL controlling WUE and eight controlling CID were identified across the two experiments,O O O O B-Agr O O O O O O O O O O O O
A QTL for phenotypic response controlling WUE and CID was also significantly identified,O B-Agr O O O O O O O O O O O
The spatial variations of the seasonal and interannual variability of optimized NEE are also investigated,O O B-Agr O O O O O O O O O O O O
This capping blocks annealing and depolymerization and allows more extensive severing by cofilin,O B-Agr O O O O O O O O O O O
Metabolic changes taking place during the onset of T2D may trigger olfactory dysfunctions,O O O O O O O O O B-Agr O O B-Agr
The asymptotic equivalences are established by constructing explicit equivalence mappings,O O O O O O O O O B-Agr
A high variability in the susceptibility to aphids was observed whereas susceptibility to powdery mildew varied less,O O O O O O O B-Agr O O O O O O O O O
Firstly fragmentation of corticosteroids by collision-induced dissociation was studied,O O O B-Agr O O O O O
For those who experienced sensory alterations there was a decreased preference for unhealthy foods,O O O O O O O O O O O O O B-Agr
Inside each OTU revealed 16S rDNA sequences could be highly distant from each other with similarities down to 85?%,O O O O O B-Agr O O O O O O O O O O O O O
In this work we critically re-asses this assumption,O O B-Agr O O O O O
Its physiopathology is complex and not completely determined but the progress done permits treatments that are definitely effective,O O O O O O O O O O O O B-Agr O O O O O
These variations are expressed to different degrees in the speciesstudied,O B-Agr O O O O O O O O
In a second part we study the short-term ecological responses of food webs to swift changes in their customary environmental richness condition,O O O O O O O O O O O B-Agr O O O O O O O O O O
AIEC may serve as a keystone bacterium in CD and impact the efficacy of FMT,O B-Agr O O O O O O O O O O O O O
The cuticle of all insects is covered with hydrocarbons which have multiple functions,O O O O B-Agr O O O O O O O O
It did not demonstrate a random distribution throughout the period of study,O O O O O O B-Agr O O O O O
This has allowed us to investigate the distribution of IS900 in this slow growing bacterium,O O O O O O O B-Agr O O O O O O O
However the mechanisms associated with the emergence of super-shedders remain largely unknown,O O O O O O B-Agr O O O O O
In this review we will provide an update on the known molecular pathways involved in the pathophysiology of NAFLD and on ongoing studies of new therapeutic targets,O O O O O O O O O O O O O O O O B-Agr O O O O O O O O O O
Moreover the corresponding decrease was greater in diploids than tetraploids,O O O O O O O B-Agr O B-Agr
The protocol was registered in the International prospective register of systematic reviews (PROSPERO; registration number: CRD148687),O O O O O O O O O O O B-Agr O O O O
All participants were aged 18 years or older,O O O B-Agr O O O O
Severe sepsis induces a sustained immune dysfunction associated with poor clinical behavior,O O O O O O B-Agr O O O O O
A dedicated section of the review focuses on the MRPs that are intrinsically present in various foods,O O O O O O O O O O O O O O O O B-Agr
The objective of this work is to identify the sub-populations coming from a pure culture bioreactor to understand their effectors and to control their distribution,O O O O B-Agr O O O O O O O O O O O O O O O O O O O B-Agr
Participants aged 55 to 74 years current or former smokers of >= 30 pack-years were recruited,O B-Agr O O O O O O O O O O O O O O
International Conference of the American-Thoracic-Society (ATS) San Francisco CA MAY 13-18 2016,O O O O O O O O O B-Agr O O
We present several important changes that facilitate taxonomic navigation and allow to download the entirety of the annotations,O O O O O O O O O O O O O O O O O B-Agr
The perceptual representation was studied descriptors of similarity and distinction were highlighted and theses descriptors were organized with respect to the global perception of the typicality,O O O O O B-Agr O O O O O O O O B-Agr O O O O O O O B-Agr O O O
However there is a difference between the typicality as a concept and the typicality as sensory perception,O O O O O O O O O O O O O O O O B-Agr
The first one is constituted by 6 agonists (group P-6) and the second one by 5 antagonists (C-5),O O O O O O O O O O O O O O O O B-Agr O
The work exposed in this dissertation is divided in three parts,O B-Agr O O O O O O O O O
Since the 1960s chemotherapy is the principal means of nematode control,O O O B-Agr O O O O O O O
This rare restricted-range endemic deserves conservation attention,O O O O O B-Agr O
One mode of transmission is through the bite of an infected tick,O O O B-Agr O O O O O O O O
Platelets play a major role in primary hemostasis where activated platelets form plugs to stop hemorrhaging in response to vessel injuries,O O O O O O O B-Agr O O O O O O O O O O O O O
A significant decrease in calorie intake related to a shift in food preferences towards lower-calorie-dense foods has been observed after the surgery,O O O O O O O O O O O B-Agr O O O B-Agr O O O O O O
Thermal treatments (blanching and steaming) did not induce asignificant decrease in folates concentrations,O O O O O O O O O O O B-Agr O
Interestingly the kinetics of molecular signature anticipates the food behavior,O O O O O O O O B-Agr O
Their distribution is particularly overdispersed and skewed,O B-Agr O O O O O
First we studied estimation problems for the dispersion,O O O O O O O B-Agr
Therefrom we developed a pipeline for the DGE annotation,O O O O O O O O B-Agr
Early food experiences might modulate this attraction,O B-Agr O O O O O
Most reactions (88%) to new foods were positive,O O O O O B-Agr O O
Many recent reviews have described this work in details,O O B-Agr O O O B-Agr O O
In the present review we focus on the role of leptin on food intake,O O O O O O O O O O O O B-Agr O
Several QTL for AF and BM were then discovered in the central region of GGA5 splitting one large QTL region for AF into several distinct QTL,O B-Agr O O O O O O O O O O O O O O O O B-Agr O O O O O O B-Agr
Although moderate they are consistent with the hypothesis of a dysfunction of olfactory function,O O O O O O O O O O B-Agr O O O
Furthermore artificial stimulation of IR64a+ neurons elicited avoidance responses,O O O O O O O B-Agr O
The full-length cDNA obtained was designated IgEst1,O O B-Agr O O O O
The experimental section evaluated the impact of various manipulations of food (adding non-caloric and caloric condiments to simple or prepared foods offering condiments successively or simultaneously alternating foods in a meal) on hedonic sensations and on food intake in the short term,O O O O O O O O O O B-Agr O O O O O O O O O B-Agr O O O O O O B-Agr O O O O O O O O B-Agr O O O O O
Moderate alternation in a two-course meal increased food intake in the short term probably by disruption of sensory tuning to a given flavor and may explain the increased intake with sensorily varied meals,O O O O O O O B-Agr O O O O O O O O O O O O O O O O B-Agr O O O O O O O O
Multiple alternations of foods however decreased intake probably caused by sensory overstimulation,O O O B-Agr O O O O O O O O
The modification of the flavor alone was sufficient to increase pleasure and in turn food intake,O O O O O O O O O O O O O O B-Agr O
The prolongation of intake of the same food when offered with two distinct flavors seems to be related to cerebral representation as two distinct foods,O O O O O O O B-Agr O O O O O O O O O O O O O O O O B-Agr
Such early attraction may derive,O O O B-Agr O
However the neuronal substrate that sustains the MP-induced response of neonates remained unknown,O O O B-Agr O O O O O O O O O
Delayed ossification was seen at 1?g?kg?? per day (phalanges) and 1,O B-Agr O O O O O O O O O
The hedonic value was furthermore influenced by the context of food presentation; a non preferred food item could become preferred if it was not recently consumed which indicates an attraction for food diversity and especially for a change in food,O O O O O O O O O O B-Agr O O O O B-Agr O O O O O O O O O O O O O O O B-Agr O O O O O O O B-Agr
This study demonstrates that some olfactory receptors are relatively broadly tuned and may serve as general odor detectors,O O O O O O O O O O O O B-Agr O O O O O
The distribution of these variables were drawn and compared according to several mother's characteristics,O B-Agr O O O O O O O O O O O O
It is suggested that transferrin and alpha-1-antitrypsin may interact to reinforce myogenic proliferative signalling,O O O O O O O B-Agr O O O O O O
Relationship between these variations and the Pacific Decadal Oscillation index is suggested,O O O B-Agr O O O O O O O O
Nevertheless in the temperate biome very few studies clearly link sylviculture changes associated with such an increase and conservation of biodiversity,O O O O O O O O O O B-Agr O O O O O O O B-Agr O O
Moreover the differentiation of the epiblast in vivo is globally unaffected in NT embryos,O O O O O O O O O O O O O B-Agr
Different studies have shown that it occurs abnormally in some SCNT embryos,O O O O O O O O O O O B-Agr
Interestingly after nuclear transfer the donor nuclear organisation was quickly reverted into an early embryonic dispersed form in most 1-cell embryos (80% n = 35),O O O O O O O O O O O O O O O O O O O O B-Agr O O O O
These works are based on morphological histological biochemical and molecular studies,O B-Agr O O O O O O O O O
In this context the purpose of our present work was to,O O O O O O O O B-Agr O O
The first part of this work concerns the neuronal TEH1 subunit,O O O O O B-Agr O O O O O
Chromosomal regions of interest identified in the framework of this study should be in the future be densified to markers to do the fine mapping,O O O O O O O O O O O O O O O O O O O O O O O O B-Agr
SUBJECTS: Healthy volunteers (n 387) aged 55-87 years were recruited,O O O O O B-Agr O O O O
The proof for Maximal Compression is simpler than known ones,O O O O B-Agr O O O O O
The objective of this work is to confirm or deny these causal links,O O O O B-Agr O O O O O O O O
Severity was associated with emergence of PD-L1 checkpoint expression in basophils and eosinophils,O O O O B-Agr O O O O O O O O
We compared the incidence of PPI after TAVR according to the type and generation of valve implanted,O O O O O O O O O O O O O B-Agr O O O
Recent generations of TAVR were not independently associated with different rates of PPI than early generations during the overall follow-up,O B-Agr O O O O O O O O O O O O O B-Agr O O O O
Sphingolipids are universal to eukaryotes and are also present in some prokaryotes,O O O O B-Agr O O O O O O B-Agr
Comparisons of the Wolbachia sequences revealed more than 3000 sequence variations in each isolate,O O O O O O O O O O B-Agr O O O
This may have particular relevance in ischemia,O B-Agr O O O O B-Agr
It was a difficult bloom with a normal full range of twenty-four octaves but unless it got a lot of exercise it tended to relapse into neurotic minor key transpositions which were the devil to break,O O O O O O O O O O O O O O O O O O O O B-Agr O O O O O O O O O O O O O O O
The deletion breakpoints were characterized by the presence of boxes 11 and 13-bp long respectively,O O O O O O O O O B-Agr O O O O O
In full-length Tvv1-VB each box corresponds to two short repeats nearly identical that flank the sequence corresponding to the deletion,O O O O B-Agr O O O O O O O O O O O O O O O
Memory plays a fundamental role in the acquisition of food likes and dislikes,O O O O O O O O O B-Agr O O O
The bees were registered for 29 days,O B-Agr O O O O O
Distributions of DM and N were different ; harvest indices were about 0,B-Agr O O O O O O O O O O O O
This tool is promising to study the human?animal relationship in working conditions but will have to be validated in larger conditions,O O O O O O O O O O B-Agr O O O O O O O O O O
Indeed sick tortoises remain concealed and may not be easily detected in the eld,O O O O O O B-Agr O O O O O O O
It shows that raw NDVI temporal series present some limitations,O O O O B-Agr O O O O O
This part will be the center of my work,O O O O O O O O B-Agr
My work was broken up into several steps,O B-Agr O O O O O O
The images of the dataset were annotated manually by photo-interpretation with a careful review of expertise regarding phytopathology and physiological disorders,O O O O O O O O O O O O O O O O O B-Agr O O O
